,Date,Open,High,Low,Close,Volume,EMA_10,EMA_50,Signal
311,4/4/2001,22.75,22.75,22.0,22.0,19772,23.524456295323425,24.936149075976395,0
312,4/5/2001,22.25,22.25,21.75,22.25,10974,23.292736968900986,24.83080989652634,0
313,4/9/2001,22.25,22.5,21.75,21.75,3834,23.012239338191712,24.709993822152757,0
314,4/10/2001,22.0,22.0,21.5,21.75,9259,22.782741276702307,24.593915633048727,0
315,4/11/2001,22.25,22.25,22.0,22.25,10210,22.685879226392796,24.501997372929168,0
316,4/12/2001,22.25,23.5,22.25,23.5,13463,22.83390118523047,24.462703358304495,0
317,4/17/2001,23.75,23.75,22.75,23.0,10924,22.864100969734018,24.405342442292554,0
318,4/18/2001,23.5,24.5,23.5,24.25,15008,23.11608261160056,24.39925058181049,0
319,4/19/2001,25.0,25.25,24.0,24.25,21214,23.322249409491366,24.39339761781792,0
320,4/20/2001,24.25,24.5,23.0,23.25,6531,23.309113153220206,24.348558495550552,0
321,4/23/2001,23.0,23.25,22.75,22.75,5760,23.207456216271076,24.28586992709759,0
322,4/24/2001,22.5,23.5,22.5,23.5,11268,23.26064599513088,24.25505149858396,0
323,4/25/2001,23.0,23.25,22.75,23.25,9045,23.258710359652536,24.215637714325766,0
324,4/26/2001,23.5,23.75,23.0,23.0,10453,23.211672112442983,24.167965647097304,0
325,4/27/2001,22.75,23.0,22.5,22.75,4013,23.12773172836244,24.112359151132704,0
326,4/30/2001,22.75,23.25,22.75,22.75,8940,23.05905323229654,24.058933302068677,0
327,5/2/2001,23.0,23.5,22.75,22.75,8604,23.002861735515353,24.007602584340493,0
328,5/3/2001,23.0,23.0,22.75,23.0,8117,23.002341419967102,23.96808875750361,0
329,5/4/2001,22.75,23.25,22.75,23.0,6157,23.001915707245807,23.93012449250347,0
330,5/9/2001,23.0,23.25,22.75,23.25,4222,23.047021942292023,23.903452943777843,0
331,5/10/2001,23.25,24.25,23.0,24.0,21166,23.220290680057108,23.90723910284538,0
332,5/11/2001,24.0,24.0,23.0,23.0,14600,23.18023782913763,23.87166109881223,0
333,5/14/2001,23.0,23.25,23.0,23.25,4698,23.192921860203516,23.84728223219214,0
334,5/15/2001,23.25,23.5,23.0,23.5,2001,23.24875424925742,23.833663321125783,0
335,5/16/2001,23.5,23.5,23.0,23.0,5464,23.20352620393789,23.80097064186595,0
336,5/17/2001,23.25,23.25,22.75,22.75,5507,23.121066894131,23.759756106890812,0
337,5/18/2001,23.0,23.0,23.0,23.0,3092,23.09905473156173,23.72996174975784,0
338,5/21/2001,22.75,23.0,22.5,22.75,6252,23.035590234914142,23.691531877218317,0
339,5/22/2001,22.75,23.25,22.75,23.0,4410,23.02911928311157,23.664412980072502,0
340,5/23/2001,23.25,24.0,23.25,23.75,11753,23.160188504364008,23.66776933379515,0
341,5/24/2001,24.0,24.0,23.75,24.0,4535,23.31288150357055,23.68079798737181,0
342,5/25/2001,24.0,24.75,23.75,23.75,14198,23.392357593830447,23.6835117917886,0
343,5/28/2001,23.75,24.5,23.75,24.5,7374,23.59374712222491,23.715530937208655,0
344,5/29/2001,24.5,24.5,23.0,23.0,16591,23.485793100002198,23.687470900455374,0
345,5/30/2001,23.25,23.5,22.0,22.25,30624,23.261103445456342,23.631099492594377,0
346,5/31/2001,22.0,22.75,21.75,22.25,22098,23.077266455373373,23.57693872817891,0
347,6/1/2001,22.25,22.25,22.0,22.0,14018,22.881399827123666,23.515097993740522,0
348,6/4/2001,22.0,22.25,21.5,21.5,21051,22.63023622219209,23.4360745430056,0
349,6/5/2001,21.75,21.75,20.5,20.75,24262,22.288375090884436,23.330738286417144,0
350,6/6/2001,21.0,21.0,20.0,20.0,27983,21.87230689254181,23.20012109871451,0
351,6/7/2001,20.25,20.5,20.0,20.25,10572,21.577342002988754,23.08443007523551,0
352,6/8/2001,20.5,20.5,20.0,20.5,13739,21.38146163880898,22.983079876206666,0
353,6/11/2001,20.25,20.5,20.25,20.25,3846,21.17574134084371,22.875900273218168,0
354,6/12/2001,20.5,20.75,20.25,20.25,18169,21.007424733417583,22.772923791915495,0
355,6/13/2001,20.5,21.75,20.5,21.75,23546,21.142438418250748,22.732809133409006,0
356,6/14/2001,21.5,21.5,21.0,21.0,20074,21.116540524023335,22.664855834059633,0
357,6/15/2001,20.75,21.75,20.75,21.5,20100,21.186260428746365,22.61917521311612,0
358,6/18/2001,21.5,21.75,20.75,20.75,14059,21.10694035079248,22.545874224366468,0
359,6/19/2001,20.75,21.25,20.5,20.75,4870,21.042042105193847,22.475447784195232,0
360,6/20/2001,21.25,21.25,20.75,20.75,1269,20.988943540613146,22.407783165207185,0
361,6/21/2001,21.0,21.0,20.25,20.25,15495,20.854590169592573,22.323164217552,0
362,6/22/2001,20.25,20.75,20.25,20.5,10577,20.790119229666647,22.25166758156957,0
363,6/25/2001,20.75,20.75,20.5,20.75,3476,20.782824824272712,22.192778656802137,0
364,6/26/2001,20.75,21.0,20.5,20.5,5555,20.7314021289504,22.1263951800648,0
365,6/27/2001,20.75,20.75,20.5,20.75,3043,20.734783560050328,22.07241889849363,0
366,6/28/2001,20.5,21.0,20.5,20.75,23602,20.73755018549572,22.020559333846823,0
367,6/29/2001,20.75,21.0,20.25,20.25,18971,20.64890469722377,21.95112563448028,0
368,7/2/2001,20.5,20.5,20.25,20.25,6379,20.576376570455814,21.884414825284974,0
369,7/3/2001,20.25,20.75,20.25,20.25,16229,20.517035375827483,21.82032012625419,0
370,7/4/2001,20.5,21.0,20.5,20.5,16839,20.51393803476794,21.768542866401088,0
371,7/5/2001,20.75,20.75,20.0,20.25,44133,20.46594930117377,21.70899216575791,0
372,7/9/2001,20.25,20.25,19.25,19.5,35286,20.290322155505812,21.622365022002697,0
373,7/10/2001,20.0,20.0,19.0,19.0,16018,20.055718127232026,21.519527178002594,0
374,7/11/2001,19.0,19.0,18.0,18.25,28822,19.727405740462565,21.39131042592406,0
375,7/12/2001,18.25,18.5,18.0,18.5,15811,19.50424106037846,21.277925703338806,0
376,7/13/2001,18.5,18.75,17.5,17.5,30852,19.139833594855105,21.129771754188265,0
377,7/16/2001,17.75,17.75,17.25,17.25,18347,18.796227486699628,20.977623842259312,0
378,7/17/2001,17.25,17.75,17.25,17.75,10895,18.606004307299695,20.851050358249143,0
379,7/18/2001,17.5,18.25,17.5,18.0,34934,18.495821705972478,20.739244461847218,0
380,7/19/2001,18.0,18.25,17.5,17.5,22006,18.314763213977482,20.612215267264975,0
381,7/20/2001,17.75,17.75,17.25,17.5,17397,18.16662444779976,20.490167609725173,0
382,7/23/2001,17.5,17.5,17.0,17.0,18234,17.954510911836167,20.353298291696735,0
383,7/24/2001,17.0,17.0,16.5,16.75,18738,17.735508927865954,20.21199247633608,0
384,7/25/2001,17.0,17.0,16.75,17.0,13051,17.601780031890325,20.086031987067997,0
385,7/26/2001,17.0,17.0,16.75,16.75,17935,17.44691093518299,19.95520720326141,0
386,7/27/2001,16.75,17.0,16.5,16.75,40935,17.32019985605881,19.82951280313351,0
387,7/30/2001,16.75,16.75,16.25,16.25,5198,17.125618064048115,19.689139752030236,0
388,7/31/2001,16.25,16.5,16.25,16.25,13549,16.96641477967573,19.554271526460422,0
389,8/1/2001,16.25,16.75,16.25,16.75,11158,16.927066637916507,19.44430009405021,0
390,8/2/2001,16.75,17.25,16.75,17.25,17118,16.98578179465896,19.358249109969808,0
391,8/3/2001,17.25,18.75,17.0,18.5,83982,17.261094195630058,19.324592282127856,0
392,8/6/2001,19.5,19.5,18.0,18.25,81997,17.440895250970044,19.28245140831892,0
393,8/7/2001,18.0,18.5,17.75,17.75,18950,17.497096114430036,19.222355274659353,0
394,8/8/2001,18.0,18.0,17.5,17.75,18795,17.54307863907912,19.164615852123692,0
395,8/9/2001,17.5,17.5,16.75,17.0,20344,17.44433706833746,19.07972895596198,0
396,8/10/2001,17.0,17.25,16.5,16.75,15703,17.318093965003378,18.988367036120334,0
397,8/14/2001,16.75,17.0,16.5,16.75,13544,17.21480415318458,18.900587936664635,0
398,8/15/2001,16.75,17.0,16.5,16.75,22725,17.13029430715102,18.81625115483465,0
399,8/16/2001,16.75,17.0,16.75,16.75,10924,17.061149887669014,18.73522169778231,0
400,8/17/2001,16.75,17.5,16.5,17.5,40970,17.14094081718374,18.686781631202614,0
401,8/20/2001,17.25,17.25,17.0,17.0,11284,17.11531521405942,18.620633331939768,0
402,8/21/2001,17.0,17.25,16.75,17.0,17458,17.094348811503163,18.557079083628405,0
403,8/22/2001,17.0,17.5,17.0,17.25,10976,17.122649027593496,18.50582108034886,0
404,8/23/2001,17.25,17.5,17.0,17.25,21316,17.14580374984922,18.45657319484498,0
405,8/24/2001,17.25,18.5,17.25,18.5,75045,17.392021249876635,18.458276206811846,0
406,8/27/2001,18.75,19.5,18.5,19.5,106498,17.775290113535426,18.499128120270207,0
407,8/28/2001,19.5,20.25,19.25,20.0,80304,18.17978282016535,18.557985841043926,0
408,8/29/2001,19.75,20.75,19.5,20.5,57995,18.601640489226195,18.634143259042204,0
409,8/30/2001,20.25,20.25,19.25,19.5,33281,18.76497858209416,18.668098425354277,1
410,8/31/2001,19.5,20.75,19.25,20.25,50636,19.034982476258858,18.730133781222737,0
411,9/3/2001,20.5,21.0,20.5,20.5,36434,19.301349298757245,18.79954029960616,0
412,9/4/2001,20.75,20.75,20.25,20.25,17458,19.473831244437747,18.856421072170626,0
413,9/5/2001,20.5,20.5,20.0,20.0,9543,19.56949829090361,18.901267304634523,0
414,9/6/2001,20.25,21.0,20.25,21.0,31019,19.829589510739318,18.983570547590034,0
415,9/7/2001,20.75,20.75,20.25,20.75,20085,19.996936872423078,19.052842290821797,0
416,9/10/2001,20.5,20.75,19.25,19.75,18549,19.952039259255244,19.080181808828783,0
417,9/11/2001,19.75,19.75,19.25,19.5,17819,19.869850303027018,19.096645267306087,0
418,9/13/2001,17.0,18.0,17.0,17.5,81456,19.43896842974938,19.034031727411733,0
419,9/14/2001,17.5,17.5,15.0,15.75,61999,18.768246897067673,18.90524616947402,-1
420,9/17/2001,14.5,15.0,13.75,14.5,40942,17.99220200669173,18.732491417729943,0
421,9/18/2001,16.0,16.25,14.5,14.75,66288,17.402710732747778,18.57631528370132,0
422,9/19/2001,15.25,15.75,15.0,15.5,38716,17.056763326793636,18.45567546865421,0
423,9/20/2001,15.25,15.25,14.75,14.75,24169,16.637351812831156,18.31035486204032,0
424,9/21/2001,14.0,14.75,14.0,14.75,20061,16.294196937770945,18.17073310274462,0
425,9/24/2001,14.5,15.0,14.5,14.75,12769,16.013433858176228,18.036586706558555,0
426,9/25/2001,15.25,15.5,14.75,14.75,20316,15.783718611235095,17.90770095336018,0
427,9/26/2001,14.75,14.75,14.5,14.75,9336,15.595769772828714,17.783869543424487,0
428,9/27/2001,14.75,15.0,14.5,14.5,5205,15.396538905041675,17.655090345643135,0
429,9/28/2001,14.75,15.0,14.5,15.0,7819,15.324440922306824,17.550969155617917,0
430,10/1/2001,15.0,15.0,14.5,14.5,6068,15.174542572796492,17.431323306378,0
431,10/2/2001,14.75,15.0,14.75,15.0,7141,15.142807559560765,17.33597729436318,0
432,10/3/2001,15.0,15.0,14.75,14.75,9352,15.071388003276988,17.234566420074426,0
433,10/4/2001,15.0,15.75,15.0,15.75,36813,15.194772002681171,17.176348129091114,0
434,10/5/2001,15.5,15.5,15.0,15.25,10341,15.20481345673914,17.100805065205186,0
435,10/8/2001,14.75,15.0,14.5,14.75,5618,15.122120100968386,17.008616631275572,0
436,10/9/2001,15.0,15.5,15.0,15.5,9240,15.190825537155952,16.949455194754965,0
437,10/10/2001,15.5,15.5,15.0,15.5,13803,15.247039075854868,16.8926138145685,0
438,10/11/2001,15.75,16.0,15.5,15.5,25759,15.293031971153983,16.838001508114836,0
439,10/12/2001,15.75,15.75,15.25,15.5,6898,15.330662521853258,16.785530860737786,0
440,10/15/2001,15.25,15.25,15.0,15.25,4023,15.315996608789028,16.725313964238264,0
441,10/16/2001,15.25,15.5,15.25,15.25,4395,15.303997225372841,16.667458514660293,0
442,10/17/2001,15.5,15.5,15.25,15.5,22303,15.33963409348687,16.621675827810872,0
443,10/18/2001,15.25,15.5,15.25,15.25,16070,15.323336985580166,16.567884618877113,0
444,10/19/2001,15.25,15.5,15.0,15.25,11366,15.310002988201953,16.516202869117226,0
445,10/22/2001,15.0,15.25,15.0,15.25,2449,15.299093353983416,16.46654785464204,0
446,10/24/2001,15.25,15.25,15.0,15.0,6146,15.24471274416825,16.409036174067843,0
447,10/25/2001,15.0,15.25,15.0,15.0,5488,15.20021951795584,16.353779853516166,0
448,10/26/2001,15.0,15.25,14.75,15.0,17208,15.163815969236595,16.300690447495924,0
449,10/29/2001,15.0,15.0,14.75,14.75,3566,15.088576702102667,16.239879057398046,0
450,10/30/2001,14.75,14.75,14.5,14.5,9710,14.981562756265818,16.171648506127536,0
451,10/31/2001,14.5,14.75,14.5,14.75,4274,14.93946043694476,16.115897584318613,0
452,11/1/2001,14.75,14.75,14.5,14.5,2728,14.859558539318439,16.05252905160024,0
453,11/2/2001,14.75,15.0,14.5,14.5,3500,14.794184259442359,15.991645559380622,0
454,11/5/2001,14.7,14.7,14.5,14.5,8220,14.74069621227102,15.933149655091187,0
455,11/6/2001,14.6,14.6,14.4,14.4,6404,14.67875144640356,15.873026139205258,0
456,11/7/2001,14.4,14.5,14.0,14.1,11289,14.573523910693819,15.803495702373679,0
457,11/8/2001,14.1,14.2,14.0,14.1,14501,14.487428654204031,15.736691949339418,0
458,11/9/2001,14.1,14.2,13.7,13.7,18868,14.344259807985114,15.656821676816303,0
459,11/12/2001,13.8,14.0,13.7,13.9,18431,14.263485297442365,15.587926709098017,0
460,11/13/2001,13.8,13.9,13.7,13.8,10725,14.179215243361934,15.517811936192214,0
461,11/14/2001,13.9,13.9,13.5,13.5,21688,14.055721562750673,15.43868205634154,0
462,11/15/2001,13.5,14.1,13.5,14.1,22642,14.063772187705094,15.386184720798735,0
463,11/16/2001,14.1,14.4,14.1,14.3,21275,14.10672269903144,15.343589241551726,0
464,11/19/2001,14.5,14.6,14.3,14.5,29119,14.178227662843906,15.310507310510483,0
465,11/20/2001,14.7,15.1,14.7,15.0,33053,14.327640815054103,15.298330553235562,0
466,11/21/2001,15.2,16.3,15.1,16.3,106307,14.686251575953357,15.337611708010638,0
467,11/22/2001,16.4,17.1,16.3,16.7,99257,15.052387653052744,15.391038699853357,0
468,11/23/2001,16.7,16.8,16.5,16.7,50359,15.351953534315879,15.442370515545383,0
469,11/26/2001,16.8,16.9,16.2,16.3,19052,15.524325618985717,15.476003044347525,1
470,11/27/2001,16.4,16.7,16.3,16.5,25517,15.701720960988313,15.516159787706446,0
471,11/28/2001,16.3,16.4,16.1,16.2,14364,15.792317149899528,15.542977050933644,0
472,11/29/2001,16.2,16.7,16.1,16.6,23795,15.939168577190522,15.584428931289187,0
473,11/30/2001,16.9,17.4,16.9,17.3,80741,16.18659247224679,15.651706228101375,0
474,12/3/2001,17.5,17.7,17.3,17.3,24489,16.389030204565554,15.71634519954838,0
475,12/4/2001,17.5,17.5,17.1,17.3,18028,16.554661076462725,15.778449309370012,0
476,12/6/2001,17.7,17.9,17.3,17.3,42329,16.690177244378592,15.838117963904521,0
477,12/7/2001,17.4,17.5,17.0,17.2,20371,16.782872290855213,15.891525102574931,0
478,12/11/2001,17.1,17.2,16.1,16.1,14847,16.6587136925179,15.899700588748463,0
479,12/12/2001,16.2,16.6,16.2,16.3,19668,16.59349302115101,15.915398604875973,0
480,12/13/2001,16.4,16.6,16.0,16.1,10287,16.50376701730537,15.922637875272994,0
481,12/14/2001,16.1,16.3,16.0,16.2,10564,16.448536650522577,15.933514821340719,0
482,12/17/2001,16.2,16.5,16.2,16.2,14945,16.40334816860938,15.943965220503827,0
483,12/18/2001,16.3,16.5,16.2,16.3,13872,16.384557592498584,15.957927368719364,0
484,12/19/2001,16.4,16.4,16.1,16.3,8920,16.36918348477157,15.971341981710761,0
485,12/20/2001,16.2,16.6,16.2,16.5,24599,16.392968305722192,15.992073668702496,0
486,12/21/2001,16.4,16.5,16.1,16.2,23735,16.35788315922725,16.00022764247887,0
487,12/24/2001,16.3,16.9,16.3,16.8,22387,16.43826803936775,16.031591264342442,0
488,12/25/2001,16.9,17.0,16.7,16.8,21358,16.50403748675543,16.06172494025058,0
489,12/26/2001,16.9,17.3,16.9,17.0,23969,16.59421248916353,16.098520040632913,0
490,12/27/2001,17.3,17.4,16.7,16.7,28755,16.61344658204289,16.122107490019857,0
491,12/28/2001,16.8,16.9,16.7,16.8,15176,16.64736538530782,16.14869151001908,0
492,1/2/2002,16.9,17.3,16.8,17.3,33555,16.76602622434276,16.193840862567352,0
493,1/3/2002,17.4,18.6,17.4,18.5,119158,17.081294183553165,16.284278475800004,0
494,1/4/2002,19.0,19.5,18.7,19.1,128020,17.44833160472532,16.394698927729415,0
495,1/7/2002,19.4,19.5,19.0,19.1,66004,17.748634949320714,16.500789165857675,0
496,1/8/2002,18.7,19.3,18.6,19.3,35021,18.030701322171492,16.61056213974561,0
497,1/9/2002,19.4,19.5,19.0,19.0,45908,18.206937445413036,16.704265585245782,0
498,1/10/2002,18.9,19.0,18.5,19.0,26935,18.351130637156118,16.79429438582438,0
499,1/11/2002,19.0,19.1,18.8,19.0,19391,18.469106884945912,16.880792645203815,0
500,1/14/2002,18.8,20.2,18.8,20.1,87080,18.765632905864837,17.007036070882098,0
501,1/15/2002,20.2,20.2,19.5,19.7,33881,18.93551783207123,17.11264249947496,0
502,1/16/2002,20.0,20.2,19.5,19.6,41365,19.056332771694642,17.2101859308681,0
503,1/17/2002,19.3,19.7,19.2,19.6,31649,19.155181358659252,17.30390412965759,0
504,1/18/2002,19.7,19.7,19.0,19.0,30894,19.12696656617575,17.37041769320043,0
505,1/21/2002,18.9,19.0,18.2,18.2,19324,18.95842719050743,17.402950332682767,0
506,1/22/2002,18.2,18.7,18.0,18.1,71526,18.802349519506077,17.430285613754034,0
507,1/23/2002,18.3,19.0,18.3,19.0,98777,18.83828597050497,17.491843040665643,0
508,1/24/2002,19.4,20.7,19.4,20.4,152536,19.1222339758677,17.605888411619933,0
509,1/25/2002,20.7,21.0,20.4,20.6,92196,19.39091870752812,17.72330455234072,0
510,1/28/2002,20.6,20.7,20.3,20.5,38041,19.592569851613913,17.83219456989599,0
511,1/29/2002,20.4,21.8,20.3,21.8,97443,19.99392078768411,17.987794782841245,0
512,1/30/2002,21.3,23.0,21.2,22.5,115424,20.449571553559725,18.16474400704355,0
513,1/31/2002,22.9,23.0,22.0,22.0,43100,20.731467634730684,18.315146202845764,0
514,2/1/2002,22.4,22.8,22.1,22.5,59683,21.053018973870557,18.479258116459658,0
515,2/4/2002,22.4,23.8,22.4,23.6,130519,21.51610643316682,18.68007152365732,0
516,2/5/2002,23.7,24.6,23.5,24.5,102832,22.0586325362274,18.908304012925658,0
517,2/6/2002,24.7,25.0,24.2,24.8,91108,22.557062984186054,19.139350914379555,0
518,2/7/2002,25.0,25.5,24.8,25.0,89518,23.00123335069768,19.36918029028624,0
519,2/8/2002,25.0,25.75,24.9,25.5,100662,23.45555455966174,19.609604592627957,0
520,2/11/2002,25.5,25.75,25.25,25.5,51441,23.827271912450513,19.840600490956273,0
521,2/12/2002,25.75,25.75,24.9,25.0,36947,24.040495201095876,20.042929883467792,0
522,2/13/2002,25.25,25.5,25.0,25.25,32208,24.260405164532987,20.247128711567093,0
523,2/14/2002,25.5,26.75,25.0,26.25,126677,24.622149680072443,20.482535428760542,0
524,2/15/2002,26.5,27.5,26.0,27.25,81630,25.099940647331998,20.74792619626013,0
525,2/18/2002,27.5,28.75,27.5,28.0,85754,25.627224165998904,21.032321247387184,0
526,2/19/2002,28.0,28.5,26.5,26.75,81602,25.831365226726373,21.25654394356808,0
527,2/20/2002,26.75,27.25,25.5,26.5,62578,25.952935185503392,21.462169671271294,0
528,2/21/2002,27.0,27.0,24.3,24.6,85869,25.70694696995732,21.585221841025362,0
529,2/22/2002,24.6,24.9,23.3,24.0,86837,25.396592975419622,21.67991902373025,0
530,2/25/2002,23.9,24.8,23.5,24.7,48408,25.26993970716151,21.79835357181926,0
531,2/27/2002,25.0,27.25,25.0,27.25,105898,25.629950669495777,22.01214362782635,0
532,2/28/2002,27.5,27.75,26.75,27.25,108255,25.924505093223814,22.217549760068458,0
533,3/1/2002,27.5,28.0,27.25,27.75,36505,26.256413258092213,22.434508593006953,0
534,3/4/2002,29.0,29.25,27.75,28.25,60538,26.61888357480272,22.662567079555703,0
535,3/5/2002,28.25,28.25,26.75,27.25,37965,26.73363201574768,22.84246640976921,0
536,3/6/2002,27.5,27.5,26.5,26.75,38940,26.736608012884464,22.99570302115081,0
537,3/7/2002,27.25,27.5,25.75,26.0,20392,26.602679283269104,23.113518588948818,0
538,3/8/2002,26.0,27.25,26.0,26.75,23518,26.629464868129265,23.25612570310769,0
539,3/11/2002,26.75,26.75,25.75,26.5,20844,26.60592580119667,23.383336459848564,0
540,3/12/2002,26.5,27.0,25.5,25.5,15925,26.404848382797272,23.466342873187838,0
541,3/13/2002,25.75,26.0,24.8,25.0,42175,26.14942140410686,23.526486289925572,0
542,3/14/2002,25.0,25.25,24.7,25.0,30160,25.940435694269247,23.58427114130104,0
543,3/15/2002,25.0,25.25,24.0,24.0,27153,25.58762920440211,23.60057423379904,0
544,3/18/2002,24.2,24.5,23.8,24.0,13432,25.298969349056268,23.616237989336334,0
545,3/19/2002,24.2,24.4,23.8,24.2,20505,25.099156740136948,23.6391306172055,0
546,3/20/2002,24.4,24.8,24.1,24.8,18505,25.04476460556659,23.684654906726852,0
547,3/21/2002,24.6,26.0,24.6,25.25,46583,25.082080131827208,23.746040988816,0
548,3/22/2002,25.5,25.5,24.9,25.0,20273,25.06715647149499,23.795215851999686,0
549,3/25/2002,25.0,25.25,24.2,24.4,16408,24.945855294859538,23.818932877411463,0
550,3/26/2002,24.5,24.5,24.0,24.0,7849,24.773881604885073,23.826033548885523,0
551,3/27/2002,24.0,24.1,23.2,23.3,43853,24.505903131269605,23.805404782262563,0
552,3/28/2002,23.4,23.7,23.1,23.3,12487,24.28664801649331,23.78558498687972,0
553,3/29/2002,23.4,23.5,22.3,23.0,11299,24.05271201349452,23.75477773249228,0
554,4/1/2002,23.2,23.4,22.7,23.4,3570,23.93403710195006,23.74086488023768,0
555,4/2/2002,23.4,23.5,23.0,23.1,6132,23.782393992504595,23.71573292414993,0
556,4/3/2002,22.9,23.1,22.8,23.0,6967,23.64014053932194,23.68766496634013,-1
557,4/4/2002,23.4,23.4,23.0,23.0,9770,23.523751350354317,23.660697712758164,0
558,4/5/2002,23.1,23.9,23.1,23.7,28199,23.555796559380802,23.662238978924513,0
559,4/9/2002,23.9,24.2,23.7,24.0,16851,23.636560821311562,23.675484509162768,0
560,4/10/2002,24.0,24.6,23.9,24.6,25476,23.811731581073094,23.711740018607365,1
561,4/11/2002,25.0,25.75,24.9,25.75,30907,24.164144020877984,23.79167178258355,0
562,4/12/2002,25.5,25.75,25.0,25.75,10240,24.452481471627436,23.86846896758027,0
563,4/17/2002,26.25,27.75,26.25,27.75,54432,25.052030294967903,24.020685870812418,0
564,4/18/2002,27.75,27.75,26.5,27.0,36862,25.40620660497374,24.137521719015854,0
565,4/19/2002,27.25,27.75,26.75,27.25,60803,25.741441767705787,24.259579690819155,0
566,4/22/2002,27.25,27.5,26.25,26.5,16136,25.879361446304735,24.34743931078703,0
567,4/23/2002,26.25,26.25,25.25,25.25,24750,25.764932092431145,24.38283384761891,0
568,4/24/2002,25.25,25.75,24.9,25.25,17533,25.67130807562548,24.416840363398563,0
569,4/25/2002,25.25,25.25,24.2,24.3,20512,25.421979334602664,24.412258388363327,0
570,4/26/2002,24.4,24.8,24.4,24.7,22594,25.290710364674908,24.423542373133394,0
571,4/29/2002,24.6,24.6,23.9,24.2,12632,25.09239938927947,24.414776005559535,0
572,4/30/2002,24.2,24.5,24.1,24.3,29475,24.948326773046837,24.410274985733672,0
