,Date,Open,High,Low,Close,Volume,MACD,SL,Signal
293,3/9/2001,24.75,26.0,24.75,26.0,14743,-0.31946923068254307,0.10416842336727963,0
294,3/12/2001,25.5,27.5,25.25,27.0,32747,-0.24621085461053482,0.03409256777171674,0
295,3/13/2001,26.25,26.75,26.25,26.75,13273,-0.20595188925940633,-0.013916323634507871,0
296,3/14/2001,27.25,27.5,26.0,26.0,10431,-0.2318919945910416,-0.05751145782581462,0
297,3/15/2001,25.0,25.25,24.75,25.25,15236,-0.30940185495524375,-0.10788953725170045,0
298,3/16/2001,25.25,25.25,24.5,24.5,11206,-0.42643206629522723,-0.17159804306040582,0
299,3/19/2001,24.5,24.75,24.25,24.25,11929,-0.5332057980710552,-0.24391959406253572,0
300,3/20/2001,24.75,24.75,24.25,24.75,4431,-0.570897971991478,-0.3093152696483242,0
301,3/21/2001,24.25,24.5,23.5,24.25,12668,-0.6338089575759511,-0.37421400723384957,0
302,3/22/2001,23.75,24.25,23.75,23.75,7801,-0.7157613370785896,-0.4425234732027976,0
303,3/23/2001,23.75,24.25,23.75,24.0,5688,-0.7518691975199303,-0.5043926180662242,0
304,3/26/2001,24.25,24.25,24.0,24.0,3573,-0.7715905218255976,-0.5578321988180989,0
305,3/27/2001,24.0,24.25,24.0,24.0,6014,-0.7782486474573851,-0.6019154885459561,0
306,3/28/2001,24.25,24.25,23.5,23.5,5834,-0.8144822370839115,-0.6444288382535472,0
307,3/29/2001,23.5,23.75,23.25,23.5,3501,-0.8335885282490345,-0.6822607762526447,0
308,3/30/2001,23.75,24.0,23.5,23.5,4875,-0.8390582603214369,-0.7136202730664032,0
309,4/2/2001,23.5,24.0,23.5,23.75,7561,-0.8138387255027055,-0.7336639635536637,0
310,4/3/2001,23.75,24.0,23.25,23.25,6396,-0.8246913551974018,-0.7518694418824113,0
311,4/4/2001,22.75,22.75,22.0,22.0,19772,-0.9235110353833029,-0.7861977605825897,0
312,4/5/2001,22.25,22.25,21.75,22.25,10974,-0.9704664995131864,-0.8230515083687091,0
313,4/9/2001,22.25,22.5,21.75,21.75,3834,-1.0360815611589551,-0.8656575189267584,0
314,4/10/2001,22.0,22.0,21.5,21.75,9259,-1.075682175711524,-0.9076624502837116,0
315,4/11/2001,22.25,22.25,22.0,22.25,10210,-1.054563772005288,-0.9370427146280269,0
316,4/12/2001,22.25,23.5,22.25,23.5,13463,-0.926285093637091,-0.9348911904298397,1
317,4/17/2001,23.75,23.75,22.75,23.0,10924,-0.8551119400023239,-0.9189353403443365,0
318,4/18/2001,23.5,24.5,23.5,24.25,15008,-0.6898895325676584,-0.873126178789001,0
319,4/19/2001,25.0,25.25,24.0,24.25,21214,-0.5525797884798997,-0.8090169007271808,0
320,4/20/2001,24.25,24.5,23.0,23.25,6531,-0.5184758033572372,-0.7509086812531921,0
321,4/23/2001,23.0,23.25,22.75,22.75,5760,-0.5257336406160391,-0.7058736731257615,0
322,4/24/2001,22.5,23.5,22.5,23.5,11268,-0.4655996539599272,-0.6578188692925947,0
323,4/25/2001,23.0,23.25,22.75,23.25,9045,-0.4331231726315252,-0.6128797299603809,0
324,4/26/2001,23.5,23.75,23.0,23.0,10453,-0.42268577931004714,-0.5748409398303141,0
325,4/27/2001,22.75,23.0,22.5,22.75,4013,-0.4296344223851314,-0.5457996363412776,0
326,4/30/2001,22.75,23.25,22.75,22.75,8940,-0.4301823971888581,-0.5226761885107937,0
327,5/2/2001,23.0,23.5,22.75,22.75,8604,-0.42570935867680504,-0.5032828225439959,0
328,5/3/2001,23.0,23.0,22.75,23.0,8117,-0.3974104326781642,-0.48210834457082963,0
329,5/4/2001,22.75,23.25,22.75,23.0,6157,-0.37071001564016015,-0.45982867878469574,0
330,5/9/2001,23.0,23.25,22.75,23.25,4222,-0.3256232499763101,-0.43298759302301865,0
331,5/10/2001,23.25,24.25,23.0,24.0,21166,-0.2267589948268416,-0.3917418733837833,0
332,5/11/2001,24.0,24.0,23.0,23.0,14600,-0.22648917674874625,-0.3586913340567759,0
333,5/14/2001,23.0,23.25,23.0,23.25,4698,-0.20375368763629353,-0.32770380477267946,0
334,5/15/2001,23.25,23.5,23.0,23.5,2001,-0.16367598320190524,-0.29489824045852464,0
335,5/16/2001,23.5,23.5,23.0,23.0,5464,-0.17029685883647971,-0.2699779641341157,0
336,5/17/2001,23.25,23.25,22.75,22.75,5507,-0.19348646956058957,-0.2546796652194105,0
337,5/18/2001,23.0,23.0,23.0,23.0,3092,-0.18950697403604977,-0.24164512698273838,0
338,5/21/2001,22.75,23.0,22.5,22.75,6252,-0.20417253196940877,-0.23415060798007248,0
339,5/22/2001,22.75,23.25,22.75,23.0,4410,-0.19339286901725927,-0.22599906018750984,0
340,5/23/2001,23.25,24.0,23.25,23.75,11753,-0.12291429697193124,-0.20538210754439415,0
341,5/24/2001,24.0,24.0,23.75,24.0,4535,-0.046352289848421435,-0.1735761440051996,0
342,5/25/2001,24.0,24.75,23.75,23.75,14198,-0.005782600052526732,-0.14001743521466503,0
343,5/28/2001,23.75,24.5,23.75,24.5,7374,0.08589772785084193,-0.09483440260156364,0
344,5/29/2001,24.5,24.5,23.0,23.0,16591,0.03709003344065209,-0.0684495153931205,0
345,5/30/2001,23.25,23.5,22.0,22.25,30624,-0.06140135144984882,-0.06703988260446617,0
346,5/31/2001,22.0,22.75,21.75,22.25,22098,-0.13786723589169725,-0.08120535326191239,-1
347,6/1/2001,22.25,22.25,22.0,22.0,14018,-0.2161482879656056,-0.10819394020265102,0
348,6/4/2001,22.0,22.25,21.5,21.5,21051,-0.31490240810367354,-0.14953563378285553,0
349,6/5/2001,21.75,21.75,20.5,20.75,24262,-0.4485142981479875,-0.20933136665588192,0
350,6/6/2001,21.0,21.0,20.0,20.0,27983,-0.6079137641582264,-0.2890478461563508,0
351,6/7/2001,20.25,20.5,20.0,20.25,10572,-0.7059285735490626,-0.3724239916348932,0
352,6/8/2001,20.5,20.5,20.0,20.5,13739,-0.7547330131168231,-0.4488857959312792,0
353,6/11/2001,20.25,20.5,20.25,20.25,3846,-0.8043121835688645,-0.5199710734587962,0
354,6/12/2001,20.5,20.75,20.25,20.25,18169,-0.8339903121729542,-0.5827749212016278,0
355,6/13/2001,20.5,21.75,20.5,21.75,23546,-0.7280801244733333,-0.6118359618559689,0
356,6/14/2001,21.5,21.5,21.0,21.0,20074,-0.6966339076206616,-0.6287955510089075,0
357,6/15/2001,20.75,21.75,20.75,21.5,20100,-0.6241716703985283,-0.6278707748868317,1
358,6/18/2001,21.5,21.75,20.75,20.75,14059,-0.620115254678641,-0.6263196708451936,0
359,6/19/2001,20.75,21.25,20.5,20.75,4870,-0.6098703106852419,-0.6230297988132033,0
360,6/20/2001,21.25,21.25,20.75,20.75,1269,-0.5948935561526909,-0.6174025502811008,0
361,6/21/2001,21.0,21.0,20.25,20.25,15495,-0.616266257802085,-0.6171752917852977,0
362,6/22/2001,20.25,20.75,20.25,20.5,10577,-0.6060452547319315,-0.6149492843746245,0
363,6/25/2001,20.75,20.75,20.5,20.75,3476,-0.5711878277711868,-0.606196993053937,0
364,6/26/2001,20.75,21.0,20.5,20.5,5555,-0.557311634821648,-0.5964199214074792,0
365,6/27/2001,20.75,20.75,20.5,20.75,3043,-0.5201458239942696,-0.5811651019248373,0
366,6/28/2001,20.5,21.0,20.5,20.75,23602,-0.4850997234999497,-0.5619520262398598,0
367,6/29/2001,20.75,21.0,20.25,20.25,18971,-0.4919997903662221,-0.5479615790651323,0
368,7/2/2001,20.5,20.5,20.25,20.25,6379,-0.49179899044246156,-0.5367290613405982,0
369,7/3/2001,20.25,20.75,20.25,20.25,16229,-0.48603712166524105,-0.5265906734055268,0
370,7/4/2001,20.5,21.0,20.5,20.5,16839,-0.45604093249032474,-0.5124807252224863,0
371,7/5/2001,20.75,20.75,20.0,20.25,44133,-0.44728561695453095,-0.4994417035688953,0
372,7/9/2001,20.25,20.25,19.25,19.5,35286,-0.49515782709651646,-0.4985849282744195,0
373,7/10/2001,20.0,20.0,19.0,19.0,16018,-0.5669077600898547,-0.5122494946375066,-1
374,7/11/2001,19.0,19.0,18.0,18.25,28822,-0.6764906675907341,-0.5450977292281521,0
375,7/12/2001,18.25,18.5,18.0,18.5,15811,-0.7346939066003593,-0.5830169647025936,0
376,7/13/2001,18.5,18.75,17.5,17.5,30852,-0.851694234524139,-0.6367524186669027,0
377,7/16/2001,17.75,17.75,17.25,17.25,18347,-0.95359826085161,-0.7001215871038442,0
378,7/17/2001,17.25,17.75,17.25,17.75,10895,-0.9826843411839405,-0.7566341379198636,0
379,7/18/2001,17.5,18.25,17.5,18.0,34934,-0.97433087886672,-0.8001734861092349,0
380,7/19/2001,18.0,18.25,17.5,17.5,22006,-0.9965686975199866,-0.8394525283913853,0
381,7/20/2001,17.75,17.75,17.25,17.5,17397,-1.0026345816783042,-0.8720889390487692,0
382,7/23/2001,17.5,17.5,17.0,17.0,18234,-1.0358470597889102,-0.9048405631967974,0
383,7/24/2001,17.0,17.0,16.5,16.75,18738,-1.0700067271429283,-0.9378737959860237,0
384,7/25/2001,17.0,17.0,16.75,17.0,13051,-1.064633170487042,-0.9632256708862275,0
385,7/26/2001,17.0,17.0,16.75,16.75,17935,-1.0682335671756,-0.984227250144102,0
386,7/27/2001,16.75,17.0,16.5,16.75,40935,-1.0588807888868565,-0.9991579578926529,0
387,7/30/2001,16.75,16.75,16.25,16.25,5198,-1.079372135938275,-1.0152007935017773,0
388,7/31/2001,16.25,16.5,16.25,16.25,13549,-1.0831260729621661,-1.028785849393855,0
389,8/1/2001,16.25,16.75,16.25,16.75,11158,-1.0338378347562482,-1.0297962464663337,0
390,8/2/2001,16.75,17.25,16.75,17.25,17118,-0.9435540260791733,-1.0125478023889016,1
391,8/3/2001,17.25,18.75,17.0,18.5,83982,-0.7623509961916746,-0.9625084411494563,0
392,8/6/2001,19.5,19.5,18.0,18.25,81997,-0.6316380696850423,-0.8963343668565735,0
393,8/7/2001,18.0,18.5,17.75,17.75,18950,-0.5619155424255986,-0.8294506019703787,0
394,8/8/2001,18.0,18.0,17.5,17.75,18795,-0.5008860348300139,-0.7637376885423057,0
395,8/9/2001,17.5,17.5,16.75,17.0,20344,-0.5071918504194599,-0.7124285209177367,0
396,8/10/2001,17.0,17.25,16.5,16.75,15703,-0.5262953600645304,-0.6752018887470954,0
397,8/14/2001,16.75,17.0,16.5,16.75,13544,-0.5352648293298756,-0.6472144768636515,0
398,8/15/2001,16.75,17.0,16.5,16.75,22725,-0.5361923071949732,-0.6250100429299159,0
399,8/16/2001,16.75,17.0,16.75,16.75,10924,-0.5308085099987387,-0.6061697363436804,0
400,8/17/2001,16.75,17.5,16.5,17.5,40970,-0.4607122756142452,-0.5770782441977934,0
401,8/20/2001,17.25,17.25,17.0,17.0,11284,-0.44042933100400816,-0.5497484615590363,0
402,8/21/2001,17.0,17.25,16.75,17.0,17458,-0.4195189974090461,-0.5237025687290383,0
403,8/22/2001,17.0,17.5,17.0,17.25,10976,-0.37841239419465467,-0.4946445338221616,0
404,8/23/2001,17.25,17.5,17.0,17.25,21316,-0.341893974078598,-0.46409442187344896,0
405,8/24/2001,17.25,18.5,17.25,18.5,75045,-0.20967134892694617,-0.4132098072841484,0
406,8/27/2001,18.75,19.5,18.5,19.5,106498,-0.023916627239159993,-0.33535117127515074,0
407,8/28/2001,19.5,20.25,19.25,20.0,80304,0.16177629291211204,-0.2359256784376982,0
408,8/29/2001,19.75,20.75,19.5,20.5,57995,0.3453046344219466,-0.11967961586576926,0
409,8/30/2001,20.25,20.25,19.25,19.5,33281,0.40538747025533084,-0.014666198641549236,0
410,8/31/2001,19.5,20.75,19.25,20.25,50636,0.5076701767315654,0.08980107643307371,0
411,9/3/2001,20.5,21.0,20.5,20.5,36434,0.6019638051476299,0.19223362217598497,0
412,9/4/2001,20.75,20.75,20.25,20.25,17458,0.6490375732212144,0.28359441238503086,0
413,9/5/2001,20.5,20.5,20.0,20.0,9543,0.6585792710199314,0.35859138411201097,0
414,9/6/2001,20.25,21.0,20.25,21.0,31019,0.7383218630728337,0.43453747990417557,0
415,9/7/2001,20.75,20.75,20.25,20.75,20085,0.7724413085493431,0.5021182456332092,0
416,9/10/2001,20.5,20.75,19.25,19.75,18549,0.7105982380987577,0.543814244126319,0
417,9/11/2001,19.75,19.75,19.25,19.5,17819,0.6341046844625566,0.5618723321935666,0
418,9/13/2001,17.0,18.0,17.0,17.5,81456,0.4074034138420295,0.5309785485232592,-1
419,9/14/2001,17.5,17.5,15.0,15.75,61999,0.0855445446795926,0.44189174775452594,0
420,9/17/2001,14.5,15.0,13.75,14.5,40942,-0.2673140513272081,0.3000505879381791,0
421,9/18/2001,16.0,16.25,14.5,14.75,66288,-0.5207808823715432,0.13588429387623469,0
422,9/19/2001,15.25,15.75,15.0,15.5,38716,-0.6536021217097385,-0.02201298924095997,0
423,9/20/2001,15.25,15.25,14.75,14.75,24169,-0.8100449488640535,-0.1796193811655787,0
424,9/21/2001,14.0,14.75,14.0,14.75,20061,-0.9233828339694092,-0.32837207172634486,0
425,9/24/2001,14.5,15.0,14.5,14.75,12769,-1.0016574410010186,-0.46302914558127967,0
426,9/25/2001,15.25,15.5,14.75,14.75,20316,-1.0515688004588206,-0.5807370765567879,0
427,9/26/2001,14.75,14.75,14.5,14.75,9336,-1.0786894518806456,-0.6803275516215594,0
428,9/27/2001,14.75,15.0,14.5,14.5,5205,-1.1075880881583622,-0.76577965892892,0
429,9/28/2001,14.75,15.0,14.5,15.0,7819,-1.0777213434966502,-0.8281679958424661,0
430,10/1/2001,15.0,15.0,14.5,14.5,6068,-1.0819257874967718,-0.8789195541733273,0
431,10/2/2001,14.75,15.0,14.75,15.0,7141,-1.0330041890638544,-0.9097364811514328,0
432,10/3/2001,15.0,15.0,14.75,14.75,9352,-1.0028461938350581,-0.9283584236881579,0
433,10/4/2001,15.0,15.75,15.0,15.75,36813,-0.8880176084696476,-0.920290260644456,1
434,10/5/2001,15.5,15.5,15.0,15.25,10341,-0.8278183736851261,-0.9017958832525901,0
435,10/8/2001,14.75,15.0,14.5,14.75,5618,-0.8111059433133789,-0.8836578952647479,0
436,10/9/2001,15.0,15.5,15.0,15.5,9240,-0.7289397264316566,-0.8527142614981297,0
437,10/10/2001,15.5,15.5,15.0,15.5,13803,-0.6562574798555882,-0.8134229051696215,0
438,10/11/2001,15.75,16.0,15.5,15.5,25759,-0.591833982055471,-0.7691051205467914,0
439,10/12/2001,15.75,15.75,15.25,15.5,6898,-0.5346151848382235,-0.7222071334050778,0
440,10/15/2001,15.25,15.25,15.0,15.25,4023,-0.5036361820630209,-0.6784929431366664,0
441,10/16/2001,15.25,15.5,15.25,15.25,4395,-0.473625439922186,-0.6375194424937703,0
442,10/17/2001,15.5,15.5,15.25,15.5,22303,-0.42477228935689304,-0.594970011866395,0
443,10/18/2001,15.25,15.5,15.25,15.25,16070,-0.4015993390352879,-0.5562958773001736,0
444,10/19/2001,15.25,15.5,15.0,15.25,11366,-0.37886726298234485,-0.5208101544366078,0
445,10/22/2001,15.0,15.25,15.0,15.25,2449,-0.35673965624021164,-0.4879960547973286,0
446,10/24/2001,15.25,15.25,15.0,15.0,6146,-0.3552808229665718,-0.46145300843117726,0
447,10/25/2001,15.0,15.25,15.0,15.0,5488,-0.3500890781172359,-0.439180222368389,0
448,10/26/2001,15.0,15.25,14.75,15.0,17208,-0.34203185262995284,-0.4197505484207018,0
449,10/29/2001,15.0,15.0,14.75,14.75,3566,-0.3517644326313132,-0.4061533252628241,0
450,10/30/2001,14.75,14.75,14.5,14.5,9710,-0.3753239818331604,-0.3999874565768914,0
451,10/31/2001,14.5,14.75,14.5,14.75,4274,-0.3695621017852275,-0.3939023856185586,0
452,11/1/2001,14.75,14.75,14.5,14.5,2728,-0.38077929431991997,-0.3912777673588309,0
453,11/2/2001,14.75,15.0,14.5,14.5,3500,-0.385228327852003,-0.39006787945746535,0
454,11/5/2001,14.7,14.7,14.5,14.5,8220,-0.3843239714699944,-0.3889190978599712,0
455,11/6/2001,14.6,14.6,14.4,14.4,6404,-0.38721287776363233,-0.3885778538407035,0
456,11/7/2001,14.4,14.5,14.0,14.1,11289,-0.4089952074493759,-0.39266132456243796,-1
457,11/8/2001,14.1,14.2,14.0,14.1,14501,-0.42140022122083565,-0.39840910389411754,0
458,11/9/2001,14.1,14.2,13.7,13.7,18868,-0.4582257992899752,-0.4103724429732891,0
459,11/12/2001,13.8,14.0,13.7,13.9,18431,-0.4659013855345737,-0.42147823148554603,0
460,11/13/2001,13.8,13.9,13.7,13.8,10725,-0.47458281195943464,-0.4320991475803238,0
461,11/14/2001,13.9,13.9,13.5,13.5,21688,-0.49990777212752135,-0.4456608724897633,0
462,11/15/2001,13.5,14.1,13.5,14.1,22642,-0.46618906260533954,-0.44976651051287864,0
463,11/16/2001,14.1,14.4,14.1,14.3,21275,-0.4185041584200917,-0.44351404009432127,1
464,11/19/2001,14.5,14.6,14.3,14.5,29119,-0.360420496640538,-0.42689533140356467,0
465,11/20/2001,14.7,15.1,14.7,15.0,33053,-0.2709199582475481,-0.3957002567723614,0
466,11/21/2001,15.2,16.3,15.1,16.3,106307,-0.09400734317329729,-0.33536167405254863,0
467,11/22/2001,16.4,17.1,16.3,16.7,99257,0.07757954719169469,-0.2527734298037,0
468,11/23/2001,16.7,16.8,16.5,16.7,50359,0.21112962315068629,-0.15999281921282277,0
469,11/26/2001,16.8,16.9,16.2,16.3,19052,0.2814480060456148,-0.07170465416113525,0
470,11/27/2001,16.4,16.7,16.3,16.5,25517,0.3492877874471052,0.012493834160512841,0
471,11/28/2001,16.3,16.4,16.1,16.2,14364,0.37452650179360525,0.08490036768713133,0
472,11/29/2001,16.2,16.7,16.1,16.6,23795,0.42194114691643314,0.15230852353299168,0
473,11/30/2001,16.9,17.4,16.9,17.3,80741,0.5101213828740168,0.2238710954011967,0
474,12/3/2001,17.5,17.7,17.3,17.3,24489,0.5733951132353834,0.2937758989680341,0
475,12/4/2001,17.5,17.5,17.1,17.3,18028,0.6164341314588437,0.35830754546619603,0
476,12/6/2001,17.7,17.9,17.3,17.3,42329,0.6431292695945015,0.4152718902918571,0
477,12/7/2001,17.4,17.5,17.0,17.2,20371,0.6487379473977164,0.461965101713029,0
478,12/11/2001,17.1,17.2,16.1,16.1,14847,0.5579898978429956,0.48117006093902237,0
479,12/12/2001,16.2,16.6,16.2,16.3,19668,0.4964865553389508,0.48423335981900806,0
480,12/13/2001,16.4,16.6,16.0,16.1,10287,0.42668779348719,0.47272424655264444,-1
481,12/14/2001,16.1,16.3,16.0,16.2,10564,0.3751168228798285,0.4532027618180813,0
482,12/17/2001,16.2,16.5,16.2,16.2,14945,0.3304373806902454,0.42864968559251415,0
483,12/18/2001,16.3,16.5,16.2,16.3,13872,0.29964365953669514,0.4028484803813504,0
484,12/19/2001,16.4,16.4,16.1,16.3,8920,0.2721027821709612,0.3766993407392726,0
485,12/20/2001,16.2,16.6,16.2,16.5,24599,0.263378701247138,0.3540352128408457,0
486,12/21/2001,16.4,16.5,16.1,16.2,23735,0.22961050449773523,0.3291502711722237,0
487,12/24/2001,16.3,16.9,16.3,16.8,22387,0.24840054403028589,0.3130003257438361,0
488,12/25/2001,16.9,17.0,16.7,16.8,21358,0.2602913095440442,0.3024585225038778,0
489,12/26/2001,16.9,17.3,16.9,17.0,23969,0.28259556959563525,0.2984859319222293,0
490,12/27/2001,17.3,17.4,16.7,16.7,28755,0.2729183309512031,0.29337241172802403,0
491,12/28/2001,16.8,16.9,16.7,16.8,15176,0.2702034763898844,0.2887386246603961,0
492,1/2/2002,16.9,17.3,16.8,17.3,33555,0.30488325157528706,0.2919675500433743,1
493,1/3/2002,17.4,18.6,17.4,18.5,119158,0.42430605832652546,0.3184352517000046,0
494,1/4/2002,19.0,19.5,18.7,19.1,128020,0.560898786597992,0.3669279586796021,0
495,1/7/2002,19.4,19.5,19.0,19.1,66004,0.6615238724334915,0.42584714143038,0
496,1/8/2002,18.7,19.3,18.6,19.3,35021,0.7487768727612085,0.4904330876965457,0
497,1/9/2002,19.4,19.5,19.0,19.0,45908,0.7846727918468979,0.5492810285266161,0
498,1/10/2002,18.9,19.0,18.5,19.0,26935,0.8038542350981182,0.6001956698409165,0
499,1/11/2002,19.0,19.1,18.8,19.0,19391,0.809721699353652,0.6421008757434636,0
500,1/14/2002,18.8,20.2,18.8,20.1,87080,0.8928404055441277,0.6922487817035965,0
501,1/15/2002,20.2,20.2,19.5,19.7,33881,0.915878247652973,0.7369746748934718,0
502,1/16/2002,20.0,20.2,19.5,19.6,41365,0.9155132721239703,0.7726823943395715,0
503,1/17/2002,19.3,19.7,19.2,19.6,31649,0.9047941229531098,0.7991047400622793,0
504,1/18/2002,19.7,19.7,19.0,19.0,30894,0.83822163715881,0.8069281194815855,0
505,1/21/2002,18.9,19.0,18.2,18.2,19324,0.7126936595460833,0.7880812274944851,-1
506,1/22/2002,18.2,18.7,18.0,18.1,71526,0.5982464558945608,0.7501142731745003,0
507,1/23/2002,18.3,19.0,18.3,19.0,98777,0.5735570917129422,0.7148028368821887,0
508,1/24/2002,19.4,20.7,19.4,20.4,152536,0.6593582212947204,0.703713913764695,0
509,1/25/2002,20.7,21.0,20.4,20.6,92196,0.7350216906674021,0.7099754691452366,1
510,1/28/2002,20.6,20.7,20.3,20.5,38041,0.7779486630742873,0.7235701079310468,0
511,1/29/2002,20.4,21.8,20.3,21.8,97443,0.9064190982868112,0.7601399060021997,0
512,1/30/2002,21.3,23.0,21.2,22.5,115424,1.0525834666352374,0.8186286181288073,0
513,1/31/2002,22.9,23.0,22.0,22.0,43100,1.1152184165761945,0.8779465778182848,0
514,2/1/2002,22.4,22.8,22.1,22.5,59683,1.1914683811558469,0.9406509384857973,0
515,2/4/2002,22.4,23.8,22.4,23.6,130519,1.3253796823945443,1.0175966872675468,0
516,2/5/2002,23.7,24.6,23.5,24.5,102832,1.4869867738790532,1.111474704589848,0
517,2/6/2002,24.7,25.0,24.2,24.8,91108,1.6205879222059032,1.2132973481130591,0
518,2/7/2002,25.0,25.5,24.8,25.0,89518,1.7227473640892619,1.3151873513082997,0
519,2/8/2002,25.0,25.75,24.9,25.5,100662,1.8230404041507065,1.4167579618767812,0
520,2/11/2002,25.5,25.75,25.25,25.5,51441,1.8808421830689213,1.5095748061152092,0
521,2/12/2002,25.75,25.75,24.9,25.0,36947,1.8648083382547718,1.5806215125431218,0
522,2/13/2002,25.25,25.5,25.0,25.25,32208,1.85093785199577,1.6346847804336515,0
523,2/14/2002,25.5,26.75,25.0,26.25,126677,1.8987494328242391,1.6874977109117693,0
524,2/15/2002,26.5,27.5,26.0,27.25,81630,1.9943425581704801,1.7488666803635116,0
525,2/18/2002,27.5,28.75,27.5,28.0,85754,2.1063389662546257,1.8203611375417346,0
526,2/19/2002,28.0,28.5,26.5,26.75,81602,2.0703664772464236,1.8703622054826725,0
527,2/20/2002,26.75,27.25,25.5,26.5,62578,1.998645963325508,1.8960189570512398,0
528,2/21/2002,27.0,27.0,24.3,24.6,85869,1.7681111337484339,1.8704373923906785,-1
529,2/22/2002,24.6,24.9,23.3,24.0,86837,1.5194800150342154,1.800245916919386,0
530,2/25/2002,23.9,24.8,23.5,24.7,48408,1.3632079987762502,1.712838333290759,0
531,2/27/2002,25.0,27.25,25.0,27.25,105898,1.4286563279328135,1.6560019322191701,0
532,2/28/2002,27.5,27.75,26.75,27.25,108255,1.4636525251018284,1.6175320507957018,0
533,3/1/2002,27.5,28.0,27.25,27.75,36505,1.5142774371276708,1.5968811280620958,0
534,3/4/2002,29.0,29.25,27.75,28.25,60538,1.5765701466963264,1.592818931788942,0
535,3/5/2002,28.25,28.25,26.75,27.25,37965,1.527636285000014,1.5797824024311566,0
536,3/6/2002,27.5,27.5,26.5,26.75,38940,1.4320027889701379,1.5502264797389531,0
537,3/7/2002,27.25,27.5,25.75,26.0,20392,1.2809280808103196,1.4963667999532264,0
538,3/8/2002,26.0,27.25,26.0,26.75,23518,1.2077962942941056,1.4386526988214023,0
539,3/11/2002,26.75,26.75,25.75,26.5,20844,1.1167922302794722,1.3742806051130163,0
540,3/12/2002,26.5,27.0,25.5,25.5,15925,0.9529936931708072,1.2900232227245745,0
541,3/13/2002,25.75,26.0,24.8,25.0,42175,0.7739151391036678,1.1868016060003932,0
542,3/14/2002,25.0,25.25,24.7,25.0,30160,0.6247918829074344,1.0743996613818014,0
543,3/15/2002,25.0,25.25,24.0,24.0,27153,0.42106520773480227,0.9437327706524017,0
544,3/18/2002,24.2,24.5,23.8,24.0,13432,0.25665182738319814,0.806316581998561,0
545,3/19/2002,24.2,24.4,23.8,24.2,20505,0.14086753420307474,0.6732267724394638,0
546,3/20/2002,24.4,24.8,24.1,24.8,18505,0.09641126422772572,0.5578636707971163,0
547,3/21/2002,24.6,26.0,24.6,25.25,46583,0.09637958530997537,0.4655668536996881,0
548,3/22/2002,25.5,25.5,24.9,25.0,20273,0.07531340284951682,0.38751616352965385,0
549,3/25/2002,25.0,25.25,24.2,24.4,16408,0.010087038781069424,0.312030338579937,0
550,3/26/2002,24.5,24.5,24.0,24.0,7849,-0.07304002182846858,0.2350162664982559,0
551,3/27/2002,24.0,24.1,23.2,23.3,43853,-0.19317615168689883,0.149377782861225,0
552,3/28/2002,23.4,23.7,23.1,23.3,12487,-0.2850984625254185,0.062482533783896295,0
553,3/29/2002,23.4,23.5,22.3,23.0,11299,-0.3778000056322277,-0.02557397409932851,0
554,4/1/2002,23.2,23.4,22.7,23.4,3570,-0.4142151746688221,-0.10330221421322723,0
555,4/2/2002,23.4,23.5,23.0,23.1,6132,-0.4619568008408699,-0.17503313153875577,0
556,4/3/2002,22.9,23.1,22.8,23.0,6967,-0.5020739518207797,-0.2404412955951606,0
